"age_group","symptom date","cases","deaths","confirmed_case_hospitalization","cases_cum","death_cum","moving_avg_cases","moving_avg_deaths"
"70-79 years","2021-07-21","63","1","16","54408","5363","44.1428571428571","2.57142857142857"
"70-79 years","2021-07-22","63","0","18","54471","5363","48.5714285714285","2.14285714285714"
"70-79 years","2021-07-23","77","4","18","54548","5367","54.7142857142857","2.42857142857142"
"70-79 years","2021-07-24","55","0","11","54603","5367","58.1428571428571","2.14285714285714"
"70-79 years","2021-07-25","60","3","22","54663","5370","61.4285714285714","2.14285714285714"
"70-79 years","2021-07-26","133","4","28","54796","5374","71.4285714285714","2.28571428571428"
"70-79 years","2021-07-27","113","7","32","54909","5381","80.5714285714285","2.71428571428571"
"70-79 years","2021-07-28","130","4","25","55039","5385","90.1428571428571","3.14285714285714"
"70-79 years","2021-07-29","107","4","28","55146","5389","96.4285714285714","3.71428571428571"
"70-79 years","2021-07-30","121","5","26","55267","5394","102.714285714285","3.85714285714285"
"70-79 years","2021-07-31","102","4","21","55369","5398","109.428571428571","4.42857142857142"
"70-79 years","2021-08-01","128","5","32","55497","5403","119.142857142857","4.71428571428571"
"70-79 years","2021-08-02","160","3","40","55657","5406","123","4.57142857142857"
"70-79 years","2021-08-03","183","10","39","55840","5416","133","5"
"70-79 years","2021-08-04","178","6","48","56018","5422","139.857142857142","5.28571428571428"
"70-79 years","2021-08-05","186","11","38","56204","5433","151.142857142857","6.28571428571428"
"70-79 years","2021-08-06","153","7","44","56357","5440","155.714285714285","6.57142857142857"
"70-79 years","2021-08-07","114","12","40","56471","5452","157.428571428571","7.71428571428571"
"70-79 years","2021-08-08","112","8","44","56583","5460","155.142857142857","8.14285714285714"
"70-79 years","2021-08-09","234","8","45","56817","5468","165.714285714285","8.85714285714285"
"70-79 years","2021-08-10","230","10","54","57047","5478","172.428571428571","8.85714285714285"
"70-79 years","2021-08-11","190","11","44","57237","5489","174.142857142857","9.57142857142857"
"70-79 years","2021-08-12","236","11","48","57473","5500","181.285714285714","9.57142857142857"
"70-79 years","2021-08-13","231","19","43","57704","5519","192.428571428571","11.2857142857142"
"70-79 years","2021-08-14","147","15","38","57851","5534","197.142857142857","11.7142857142857"
"70-79 years","2021-08-15","156","17","38","58007","5551","203.428571428571","13"
"70-79 years","2021-08-16","274","13","52","58281","5564","209.142857142857","13.7142857142857"
"70-79 years","2021-08-17","225","20","54","58506","5584","208.428571428571","15.1428571428571"
"70-79 years","2021-08-18","250","19","50","58756","5603","217","16.2857142857142"
"70-79 years","2021-08-19","234","26","51","58990","5629","216.714285714285","18.4285714285714"
"70-79 years","2021-08-20","272","17","55","59262","5646","222.571428571428","18.1428571428571"
"70-79 years","2021-08-21","177","30","59","59439","5676","226.857142857142","20.2857142857142"
"70-79 years","2021-08-22","150","14","42","59589","5690","226","19.8571428571428"
"70-79 years","2021-08-23","324","18","61","59913","5708","233.142857142857","20.5714285714285"
"70-79 years","2021-08-24","292","30","49","60205","5738","242.714285714285","22"
"70-79 years","2021-08-25","278","29","53","60483","5767","246.714285714285","23.4285714285714"
"70-79 years","2021-08-26","287","26","69","60770","5793","254.285714285714","23.4285714285714"
"70-79 years","2021-08-27","228","35","54","60998","5828","248","26"
"70-79 years","2021-08-28","196","28","46","61194","5856","250.714285714285","25.7142857142857"
"70-79 years","2021-08-29","154","23","45","61348","5879","251.285714285714","27"
"70-79 years","2021-08-30","331","23","61","61679","5902","252.285714285714","27.7142857142857"
"70-79 years","2021-08-31","294","30","48","61973","5932","252.571428571428","27.7142857142857"
"70-79 years","2021-09-01","281","29","55","62254","5961","253","27.7142857142857"
"70-79 years","2021-09-02","254","27","51","62508","5988","248.285714285714","27.8571428571428"
"70-79 years","2021-09-03","229","20","51","62737","6008","248.428571428571","25.7142857142857"
"70-79 years","2021-09-04","179","28","39","62916","6036","246","25.7142857142857"
"70-79 years","2021-09-05","127","33","49","63043","6069","242.142857142857","27.1428571428571"
"70-79 years","2021-09-06","152","23","59","63195","6092","216.571428571428","27.1428571428571"
"70-79 years","2021-09-07","254","17","57","63449","6109","210.857142857142","25.2857142857142"
"70-79 years","2021-09-08","230","26","34","63679","6135","203.571428571428","24.8571428571428"
"70-79 years","2021-09-09","218","22","53","63897","6157","198.428571428571","24.1428571428571"
"70-79 years","2021-09-10","197","25","37","64094","6182","193.857142857142","24.8571428571428"
"70-79 years","2021-09-11","147","32","35","64241","6214","189.285714285714","25.4285714285714"
"70-79 years","2021-09-12","118","28","34","64359","6242","188","24.7142857142857"
"70-79 years","2021-09-13","248","29","41","64607","6271","201.714285714285","25.5714285714285"
"70-79 years","2021-09-14","200","27","45","64807","6298","194","27"
"70-79 years","2021-09-15","184","17","35","64991","6315","187.428571428571","25.7142857142857"
"70-79 years","2021-09-16","147","20","29","65138","6335","177.285714285714","25.4285714285714"
"70-79 years","2021-09-17","165","26","31","65303","6361","172.714285714285","25.5714285714285"
"70-79 years","2021-09-18","102","24","20","65405","6385","166.285714285714","24.4285714285714"
"70-79 years","2021-09-19","93","18","26","65498","6403","162.714285714285","23"
"70-79 years","2021-09-20","168","22","38","65666","6425","151.285714285714","22"
"70-79 years","2021-09-21","161","28","38","65827","6453","145.714285714285","22.1428571428571"
"70-79 years","2021-09-22","131","25","36","65958","6478","138.142857142857","23.2857142857142"
"70-79 years","2021-09-23","113","19","26","66071","6497","133.285714285714","23.1428571428571"
"70-79 years","2021-09-24","109","21","28","66180","6518","125.285714285714","22.4285714285714"
"70-79 years","2021-09-25","77","21","25","66257","6539","121.714285714285","22"
"70-79 years","2021-09-26","65","19","20","66322","6558","117.714285714285","22.1428571428571"
"70-79 years","2021-09-27","133","25","30","66455","6583","112.714285714285","22.5714285714285"
"70-79 years","2021-09-28","92","21","16","66547","6604","102.857142857142","21.5714285714285"
"70-79 years","2021-09-29","92","13","29","66639","6617","97.2857142857143","19.8571428571428"
"70-79 years","2021-09-30","116","16","22","66755","6633","97.7142857142857","19.4285714285714"
"70-79 years","2021-10-01","107","21","21","66862","6654","97.4285714285714","19.4285714285714"
"70-79 years","2021-10-02","58","15","22","66920","6669","94.7142857142857","18.5714285714285"
"70-79 years","2021-10-03","46","25","9","66966","6694","92","19.4285714285714"
"70-79 years","2021-10-04","105","14","29","67071","6708","88","17.8571428571428"
"70-79 years","2021-10-05","89","13","33","67160","6721","87.5714285714285","16.7142857142857"
"70-79 years","2021-10-06","90","19","16","67250","6740","87.2857142857143","17.5714285714285"
"70-79 years","2021-10-07","90","15","26","67340","6755","83.5714285714285","17.4285714285714"
"70-79 years","2021-10-08","89","21","17","67429","6776","81","17.4285714285714"
"70-79 years","2021-10-09","43","7","17","67472","6783","78.8571428571428","16.2857142857142"
"70-79 years","2021-10-10","36","12","15","67508","6795","77.4285714285714","14.4285714285714"
"70-79 years","2021-10-11","78","14","15","67586","6809","73.5714285714285","14.4285714285714"
"70-79 years","2021-10-12","60","11","11","67646","6820","69.4285714285714","14.1428571428571"
"70-79 years","2021-10-13","64","10","18","67710","6830","65.7142857142857","12.8571428571428"
"70-79 years","2021-10-14","64","8","22","67774","6838","62","11.8571428571428"
"70-79 years","2021-10-15","62","11","12","67836","6849","58.1428571428571","10.4285714285714"
"70-79 years","2021-10-16","31","11","11","67867","6860","56.4285714285714","11"
"70-79 years","2021-10-17","37","7","6","67904","6867","56.5714285714285","10.2857142857142"
"70-79 years","2021-10-18","70","8","18","67974","6875","55.4285714285714","9.42857142857143"
"70-79 years","2021-10-19","66","15","9","68040","6890","56.2857142857142","10"
"70-79 years","2021-10-20","63","10","12","68103","6900","56.1428571428571","10"
"70-79 years","2021-10-21","55","13","11","68158","6913","54.8571428571428","10.7142857142857"
"70-79 years","2021-10-22","41","10","12","68199","6923","51.8571428571428","10.5714285714285"
"70-79 years","2021-10-23","31","8","15","68230","6931","51.8571428571428","10.1428571428571"
"70-79 years","2021-10-24","21","7","6","68251","6938","49.5714285714285","10.1428571428571"
"70-79 years","2021-10-25","58","11","11","68309","6949","47.8571428571428","10.5714285714285"
"70-79 years","2021-10-26","44","6","9","68353","6955","44.7142857142857","9.28571428571428"
"70-79 years","2021-10-27","42","7","8","68395","6962","41.7142857142857","8.85714285714285"
"70-79 years","2021-10-28","41","6","6","68436","6968","39.7142857142857","7.85714285714285"
"70-79 years","2021-10-29","36","3","12","68472","6971","39","6.85714285714285"
"70-79 years","2021-10-30","24","5","6","68496","6976","38","6.42857142857143"
"70-79 years","2021-10-31","24","6","3","68520","6982","38.4285714285714","6.28571428571428"
"70-79 years","2021-11-01","30","10","7","68550","6992","34.4285714285714","6.14285714285714"
"70-79 years","2021-11-02","36","4","9","68586","6996","33.2857142857142","5.85714285714285"
"70-79 years","2021-11-03","32","8","1","68618","7004","31.8571428571428","6"
"70-79 years","2021-11-04","36","8","4","68654","7012","31.1428571428571","6.28571428571428"
"70-79 years","2021-11-05","36","7","9","68690","7019","31.1428571428571","6.85714285714285"
"70-79 years","2021-11-06","24","5","6","68714","7024","31.1428571428571","6.85714285714285"
"70-79 years","2021-11-07","17","3","4","68731","7027","30.1428571428571","6.42857142857143"
"70-79 years","2021-11-08","32","5","10","68763","7032","30.4285714285714","5.71428571428571"
"70-79 years","2021-11-09","33","4","4","68796","7036","30","5.71428571428571"
"70-79 years","2021-11-10","33","7","6","68829","7043","30.1428571428571","5.57142857142857"
"70-79 years","2021-11-11","23","3","3","68852","7046","28.2857142857142","4.85714285714285"
"70-79 years","2021-11-12","50","5","10","68902","7051","30.2857142857142","4.57142857142857"
"70-79 years","2021-11-13","24","3","5","68926","7054","30.2857142857142","4.28571428571428"
"70-79 years","2021-11-14","29","4","7","68955","7058","32","4.42857142857142"
"70-79 years","2021-11-15","43","3","12","68998","7061","33.5714285714285","4.14285714285714"
"70-79 years","2021-11-16","53","2","13","69051","7063","36.4285714285714","3.85714285714285"
"70-79 years","2021-11-17","44","6","12","69095","7069","38","3.71428571428571"
"70-79 years","2021-11-18","53","4","8","69148","7073","42.2857142857142","3.85714285714285"
"70-79 years","2021-11-19","40","6","14","69188","7079","40.8571428571428","4"
"70-79 years","2021-11-20","31","5","7","69219","7084","41.8571428571428","4.28571428571428"
"70-79 years","2021-11-21","30","2","7","69249","7086","42","4"
"70-79 years","2021-11-22","53","2","12","69302","7088","43.4285714285714","3.85714285714285"
"70-79 years","2021-11-23","42","8","12","69344","7096","41.8571428571428","4.71428571428571"
"70-79 years","2021-11-24","46","4","10","69390","7100","42.1428571428571","4.42857142857142"
"70-79 years","2021-11-25","27","1","14","69417","7101","38.4285714285714","4"
"70-79 years","2021-11-26","42","2","11","69459","7103","38.7142857142857","3.42857142857142"
"70-79 years","2021-11-27","39","4","8","69498","7107","39.8571428571428","3.28571428571428"
"70-79 years","2021-11-28","42","2","3","69540","7109","41.5714285714285","3.28571428571428"
"70-79 years","2021-11-29","75","5","8","69615","7114","44.7142857142857","3.71428571428571"
"70-79 years","2021-11-30","48","3","10","69663","7117","45.5714285714285","3"
"70-79 years","2021-12-01","78","5","11","69741","7122","50.1428571428571","3.14285714285714"
"70-79 years","2021-12-02","50","2","14","69791","7124","53.4285714285714","3.28571428571428"
"70-79 years","2021-12-03","51","5","14","69842","7129","54.7142857142857","3.71428571428571"
"70-79 years","2021-12-04","43","6","11","69885","7135","55.2857142857142","4"
"70-79 years","2021-12-05","45","1","18","69930","7136","55.7142857142857","3.85714285714285"
"70-79 years","2021-12-06","64","7","15","69994","7143","54.1428571428571","4.14285714285714"
"70-79 years","2021-12-07","54","2","16","70048","7145","55","4"
"70-79 years","2021-12-08","43","3","9","70091","7148","50","3.71428571428571"
"70-79 years","2021-12-09","68","4","20","70159","7152","52.5714285714285","4"
"70-79 years","2021-12-10","67","3","5","70226","7155","54.8571428571428","3.71428571428571"
"70-79 years","2021-12-11","39","5","11","70265","7160","54.2857142857142","3.57142857142857"
"70-79 years","2021-12-12","29","8","8","70294","7168","52","4.57142857142857"
"70-79 years","2021-12-13","60","7","9","70354","7175","51.4285714285714","4.57142857142857"
"70-79 years","2021-12-14","61","4","10","70415","7179","52.4285714285714","4.85714285714285"
"70-79 years","2021-12-15","68","3","15","70483","7182","56","4.85714285714285"
"70-79 years","2021-12-16","108","2","14","70591","7184","61.7142857142857","4.57142857142857"
"70-79 years","2021-12-17","99","7","18","70690","7191","66.2857142857143","5.14285714285714"
"70-79 years","2021-12-18","94","7","16","70784","7198","74.1428571428571","5.42857142857142"
"70-79 years","2021-12-19","103","2","13","70887","7200","84.7142857142857","4.57142857142857"
"70-79 years","2021-12-20","162","2","24","71049","7202","99.2857142857143","3.85714285714285"
"70-79 years","2021-12-21","198","2","20","71247","7204","118.857142857142","3.57142857142857"
"70-79 years","2021-12-22","263","5","15","71510","7209","146.714285714285","3.85714285714285"
"70-79 years","2021-12-23","281","2","24","71791","7211","171.428571428571","3.85714285714285"
"70-79 years","2021-12-24","212","4","27","72003","7215","187.571428571428","3.42857142857142"
"70-79 years","2021-12-25","170","5","24","72173","7220","198.428571428571","3.14285714285714"
"70-79 years","2021-12-26","361","4","41","72534","7224","235.285714285714","3.42857142857142"
"70-79 years","2021-12-27","699","11","47","73233","7235","312","4.71428571428571"
"70-79 years","2021-12-28","809","10","53","74042","7245","399.285714285714","5.85714285714285"
"70-79 years","2021-12-29","824","4","48","74866","7249","479.428571428571","5.71428571428571"
"70-79 years","2021-12-30","803","8","46","75669","7257","554","6.57142857142857"
"70-79 years","2021-12-31","570","6","46","76239","7263","605.142857142857","6.85714285714285"
"70-79 years","2022-01-01","322","8","53","76561","7271","626.857142857143","7.28571428571428"
"70-79 years","2022-01-02","470","8","50","77031","7279","642.428571428571","7.85714285714285"
"70-79 years","2022-01-03","987","9","74","78018","7288","683.571428571428","7.57142857142857"
"70-79 years","2022-01-04","932","12","67","78950","7300","701.142857142857","7.85714285714285"
"70-79 years","2022-01-05","863","9","63","79813","7309","706.714285714285","8.57142857142857"
"70-79 years","2022-01-06","805","12","56","80618","7321","707","9.14285714285714"
"70-79 years","2022-01-07","748","18","69","81366","7339","732.428571428571","10.8571428571428"
"70-79 years","2022-01-08","431","19","67","81797","7358","748","12.4285714285714"
"70-79 years","2022-01-09","350","16","66","82147","7374","730.857142857143","13.5714285714285"
"70-79 years","2022-01-10","878","27","87","83025","7401","715.285714285714","16.1428571428571"
"70-79 years","2022-01-11","675","21","71","83700","7422","678.571428571428","17.4285714285714"
"70-79 years","2022-01-12","625","27","73","84325","7449","644.571428571428","20"
"70-79 years","2022-01-13","644","27","65","84969","7476","621.571428571428","22.1428571428571"
"70-79 years","2022-01-14","656","26","65","85625","7502","608.428571428571","23.2857142857142"
"70-79 years","2022-01-15","336","23","56","85961","7525","594.857142857143","23.8571428571428"
"70-79 years","2022-01-16","264","27","52","86225","7552","582.571428571428","25.4285714285714"
"70-79 years","2022-01-17","547","27","74","86772","7579","535.285714285714","25.4285714285714"
"70-79 years","2022-01-18","669","26","66","87441","7605","534.428571428571","26.1428571428571"
"70-79 years","2022-01-19","629","29","74","88070","7634","535","26.4285714285714"
"70-79 years","2022-01-20","600","28","63","88670","7662","528.714285714285","26.5714285714285"
"70-79 years","2022-01-21","500","24","64","89170","7686","506.428571428571","26.2857142857142"
"70-79 years","2022-01-22","320","28","55","89490","7714","504.142857142857","27"
"70-79 years","2022-01-23","253","30","41","89743","7744","502.571428571428","27.4285714285714"
"70-79 years","2022-01-24","579","33","60","90322","7777","507.142857142857","28.2857142857142"
"70-79 years","2022-01-25","510","28","72","90832","7805","484.428571428571","28.5714285714285"
"70-79 years","2022-01-26","401","28","54","91233","7833","451.857142857142","28.4285714285714"
"70-79 years","2022-01-27","443","29","44","91676","7862","429.428571428571","28.5714285714285"
"70-79 years","2022-01-28","363","29","58","92039","7891","409.857142857142","29.2857142857142"
"70-79 years","2022-01-29","186","33","50","92225","7924","390.714285714285","30"
"70-79 years","2022-01-30","159","26","45","92384","7950","377.285714285714","29.4285714285714"
"70-79 years","2022-01-31","326","26","50","92710","7976","341.142857142857","28.4285714285714"
"70-79 years","2022-02-01","308","25","55","93018","8001","312.285714285714","28"
"70-79 years","2022-02-02","283","29","47","93301","8030","295.428571428571","28.1428571428571"
"70-79 years","2022-02-03","271","30","41","93572","8060","270.857142857142","28.2857142857142"
"70-79 years","2022-02-04","228","29","31","93800","8089","251.571428571428","28.2857142857142"
"70-79 years","2022-02-05","136","19","30","93936","8108","244.428571428571","26.2857142857142"
"70-79 years","2022-02-06","106","30","23","94042","8138","236.857142857142","26.8571428571428"
"70-79 years","2022-02-07","195","27","34","94237","8165","218.142857142857","27"
"70-79 years","2022-02-08","188","23","32","94425","8188","201","26.7142857142857"
"70-79 years","2022-02-09","163","29","19","94588","8217","183.857142857142","26.7142857142857"
"70-79 years","2022-02-10","128","28","27","94716","8245","163.428571428571","26.4285714285714"
"70-79 years","2022-02-11","138","21","31","94854","8266","150.571428571428","25.2857142857142"
"70-79 years","2022-02-12","88","11","21","94942","8277","143.714285714285","24.1428571428571"
"70-79 years","2022-02-13","77","19","20","95019","8296","139.571428571428","22.5714285714285"
"70-79 years","2022-02-14","93","18","27","95112","8314","125","21.2857142857142"
"70-79 years","2022-02-15","100","24","23","95212","8338","112.428571428571","21.4285714285714"
"70-79 years","2022-02-16","72","17","20","95284","8355","99.4285714285714","19.7142857142857"
"70-79 years","2022-02-17","96","16","19","95380","8371","94.8571428571428","18"
"70-79 years","2022-02-18","53","19","15","95433","8390","82.7142857142857","17.7142857142857"
"70-79 years","2022-02-19","44","15","11","95477","8405","76.4285714285714","18.2857142857142"
"70-79 years","2022-02-20","48","12","11","95525","8417","72.2857142857143","17.2857142857142"
"70-79 years","2022-02-21","78","14","20","95603","8431","70.1428571428571","16.7142857142857"
"70-79 years","2022-02-22","69","16","19","95672","8447","65.7142857142857","15.5714285714285"
"70-79 years","2022-02-23","57","12","13","95729","8459","63.5714285714285","14.8571428571428"
"70-79 years","2022-02-24","64","13","25","95793","8472","59","14.4285714285714"
"70-79 years","2022-02-25","44","10","12","95837","8482","57.7142857142857","13.1428571428571"
"70-79 years","2022-02-26","36","14","8","95873","8496","56.5714285714285","13"
"70-79 years","2022-02-27","29","14","12","95902","8510","53.8571428571428","13.2857142857142"
"70-79 years","2022-02-28","43","6","23","95945","8516","48.8571428571428","12.1428571428571"
"70-79 years","2022-03-01","58","8","8","96003","8524","47.2857142857142","11"
"70-79 years","2022-03-02","31","8","17","96034","8532","43.5714285714285","10.4285714285714"
"70-79 years","2022-03-03","43","12","19","96077","8544","40.5714285714285","10.2857142857142"
"70-79 years","2022-03-04","24","7","8","96101","8551","37.7142857142857","9.85714285714285"
"70-79 years","2022-03-05","19","8","8","96120","8559","35.2857142857142","9"
"70-79 years","2022-03-06","19","10","9","96139","8569","33.8571428571428","8.42857142857143"
"70-79 years","2022-03-07","31","10","9","96170","8579","32.1428571428571","9"
"70-79 years","2022-03-08","22","7","7","96192","8586","27","8.85714285714285"
"70-79 years","2022-03-09","15","7","7","96207","8593","24.7142857142857","8.71428571428571"
"70-79 years","2022-03-10","14","8","6","96221","8601","20.5714285714285","8.14285714285714"
"70-79 years","2022-03-11","15","10","3","96236","8611","19.2857142857142","8.57142857142857"
"70-79 years","2022-03-12","12","14","6","96248","8625","18.2857142857142","9.42857142857143"
"70-79 years","2022-03-13","9","2","4","96257","8627","16.8571428571428","8.28571428571428"
"70-79 years","2022-03-14","23","7","3","96280","8634","15.7142857142857","7.85714285714285"
"70-79 years","2022-03-15","14","6","2","96294","8640","14.5714285714285","7.71428571428571"
"70-79 years","2022-03-16","18","7","3","96312","8647","15","7.71428571428571"
"70-79 years","2022-03-17","10","4","2","96322","8651","14.4285714285714","7.14285714285714"
"70-79 years","2022-03-18","21","9","9","96343","8660","15.2857142857142","7"
"70-79 years","2022-03-19","13","2","3","96356","8662","15.4285714285714","5.28571428571428"
"70-79 years","2022-03-20","10","3","3","96366","8665","15.5714285714285","5.42857142857142"
"70-79 years","2022-03-21","12","2","3","96378","8667","14","4.71428571428571"
"70-79 years","2022-03-22","13","2","2","96391","8669","13.8571428571428","4.14285714285714"
"70-79 years","2022-03-23","24","1","2","96415","8670","14.7142857142857","3.28571428571428"
"70-79 years","2022-03-24","13","4","3","96428","8674","15.1428571428571","3.28571428571428"
"70-79 years","2022-03-25","21","3","5","96449","8677","15.1428571428571","2.42857142857142"
"70-79 years","2022-03-26","7","2","2","96456","8679","14.2857142857142","2.42857142857142"
"70-79 years","2022-03-27","11","2","3","96467","8681","14.4285714285714","2.28571428571428"
"70-79 years","2022-03-28","15","2","7","96482","8683","14.8571428571428","2.28571428571428"
"70-79 years","2022-03-29","7","5","2","96489","8688","14","2.71428571428571"
"70-79 years","2022-03-30","18","1","3","96507","8689","13.1428571428571","2.71428571428571"
"70-79 years","2022-03-31","17","1","4","96524","8690","13.7142857142857","2.28571428571428"
"70-79 years","2022-04-01","24","1","1","96548","8691","14.1428571428571","2"
"70-79 years","2022-04-02","15","2","2","96563","8693","15.2857142857142","2"
"70-79 years","2022-04-03","14","4","1","96577","8697","15.7142857142857","2.28571428571428"
"70-79 years","2022-04-04","26","1","6","96603","8698","17.2857142857142","2.14285714285714"
"70-79 years","2022-04-05","29","8","4","96632","8706","20.4285714285714","2.57142857142857"
"70-79 years","2022-04-06","33","1","1","96665","8707","22.5714285714285","2.57142857142857"
"70-79 years","2022-04-07","19","2","2","96684","8709","22.8571428571428","2.71428571428571"
"70-79 years","2022-04-08","21","0","0","96705","8709","22.4285714285714","2.57142857142857"
"70-79 years","2022-04-09","17","1","4","96722","8710","22.7142857142857","2.42857142857142"
"70-79 years","2022-04-10","18","1","2","96740","8711","23.2857142857142","2"
"70-79 years","2022-04-11","43","3","1","96783","8714","25.7142857142857","2.28571428571428"
"70-79 years","2022-04-12","36","2","0","96819","8716","26.7142857142857","1.42857142857142"
"70-79 years","2022-04-13","36","1","1","96855","8717","27.1428571428571","1.42857142857142"
"70-79 years","2022-04-14","30","0","2","96885","8717","28.7142857142857","1.14285714285714"
"70-79 years","2022-04-15","31","3","2","96916","8720","30.1428571428571","1.57142857142857"
"70-79 years","2022-04-16","23","1","3","96939","8721","31","1.57142857142857"
"70-79 years","2022-04-17","33","1","1","96972","8722","33.1428571428571","1.57142857142857"
"70-79 years","2022-04-18","43","1","4","97015","8723","33.1428571428571","1.28571428571428"
"70-79 years","2022-04-19","59","0","1","97074","8723","36.4285714285714","1"
"70-79 years","2022-04-20","57","1","3","97131","8724","39.4285714285714","1"
"70-79 years","2022-04-21","53","1","3","97184","8725","42.7142857142857","1.14285714285714"
"70-79 years","2022-04-22","37","1","1","97221","8726","43.5714285714285","0.85714285714285"
"70-79 years","2022-04-23","43","0","2","97264","8726","46.4285714285714","0.71428571428571"
"70-79 years","2022-04-24","25","3","3","97289","8729","45.2857142857142","1"
"70-79 years","2022-04-25","67","2","3","97356","8731","48.7142857142857","1.14285714285714"
"70-79 years","2022-04-26","83","1","2","97439","8732","52.1428571428571","1.28571428571428"
"70-79 years","2022-04-27","56","0","6","97495","8732","52","1.14285714285714"
"70-79 years","2022-04-28","41","2","4","97536","8734","50.2857142857142","1.28571428571428"
"70-79 years","2022-04-29","45","3","3","97581","8737","51.4285714285714","1.57142857142857"
"70-79 years","2022-04-30","44","2","0","97625","8739","51.5714285714285","1.85714285714285"
"70-79 years","2022-05-01","45","2","5","97670","8741","54.4285714285714","1.71428571428571"
"70-79 years","2022-05-02","58","2","1","97728","8743","53.1428571428571","1.71428571428571"
"70-79 years","2022-05-03","67","0","4","97795","8743","50.8571428571428","1.57142857142857"
"70-79 years","2022-05-04","60","2","9","97855","8745","51.4285714285714","1.85714285714285"
"70-79 years","2022-05-05","64","1","9","97919","8746","54.7142857142857","1.71428571428571"
"70-79 years","2022-05-06","59","1","4","97978","8747","56.7142857142857","1.42857142857142"
"70-79 years","2022-05-07","56","1","5","98034","8748","58.4285714285714","1.28571428571428"
"70-79 years","2022-05-08","39","0","4","98073","8748","57.5714285714285","1"
"70-79 years","2022-05-09","73","1","4","98146","8749","59.7142857142857","0.85714285714285"
"70-79 years","2022-05-10","86","1","7","98232","8750","62.4285714285714","1"
"70-79 years","2022-05-11","100","0","5","98332","8750","68.1428571428571","0.71428571428571"
"70-79 years","2022-05-12","107","0","7","98439","8750","74.2857142857143","0.57142857142857"
"70-79 years","2022-05-13","96","0","6","98535","8750","79.5714285714285","0.42857142857142"
"70-79 years","2022-05-14","55","2","4","98590","8752","79.4285714285714","0.57142857142857"
"70-79 years","2022-05-15","59","1","9","98649","8753","82.2857142857143","0.71428571428571"
"70-79 years","2022-05-16","100","2","7","98749","8755","86.1428571428571","0.85714285714285"
"70-79 years","2022-05-17","113","2","9","98862","8757","90","1"
"70-79 years","2022-05-18","96","1","7","98958","8758","89.4285714285714","1.14285714285714"
"70-79 years","2022-05-19","101","2","4","99059","8760","88.5714285714285","1.42857142857142"
"70-79 years","2022-05-20","110","0","11","99169","8760","90.5714285714285","1.42857142857142"
"70-79 years","2022-05-21","85","2","9","99254","8762","94.8571428571428","1.42857142857142"
"70-79 years","2022-05-22","78","3","8","99332","8765","97.5714285714285","1.71428571428571"
"70-79 years","2022-05-23","107","1","10","99439","8766","98.5714285714285","1.57142857142857"
"70-79 years","2022-05-24","103","0","7","99542","8766","97.1428571428571","1.28571428571428"
"70-79 years","2022-05-25","118","0","9","99660","8766","100.285714285714","1.14285714285714"
"70-79 years","2022-05-26","117","0","12","99777","8766","102.571428571428","0.85714285714285"
"70-79 years","2022-05-27","119","2","10","99896","8768","103.857142857142","1.14285714285714"
"70-79 years","2022-05-28","92","2","6","99988","8770","104.857142857142","1.14285714285714"
"70-79 years","2022-05-29","88","0","11","100076","8770","106.285714285714","0.71428571428571"
"70-79 years","2022-05-30","85","0","14","100161","8770","103.142857142857","0.57142857142857"
"70-79 years","2022-05-31","178","2","8","100339","8772","113.857142857142","0.85714285714285"
"70-79 years","2022-06-01","150","3","8","100489","8775","118.428571428571","1.28571428571428"
"70-79 years","2022-06-02","142","2","7","100631","8777","122","1.57142857142857"
"70-79 years","2022-06-03","128","2","6","100759","8779","123.285714285714","1.57142857142857"
"70-79 years","2022-06-04","104","1","15","100863","8780","125","1.42857142857142"
"70-79 years","2022-06-05","85","2","3","100948","8782","124.571428571428","1.71428571428571"
"70-79 years","2022-06-06","167","0","10","101115","8782","136.285714285714","1.71428571428571"
"70-79 years","2022-06-07","171","1","10","101286","8783","135.285714285714","1.57142857142857"
"70-79 years","2022-06-08","147","3","9","101433","8786","134.857142857142","1.57142857142857"
"70-79 years","2022-06-09","148","2","11","101581","8788","135.714285714285","1.57142857142857"
"70-79 years","2022-06-10","133","1","5","101714","8789","136.428571428571","1.42857142857142"
"70-79 years","2022-06-11","100","4","6","101814","8793","135.857142857142","1.85714285714285"
"70-79 years","2022-06-12","103","1","10","101917","8794","138.428571428571","1.71428571428571"
"70-79 years","2022-06-13","168","2","12","102085","8796","138.571428571428","2"
"70-79 years","2022-06-14","142","3","9","102227","8799","134.428571428571","2.28571428571428"
"70-79 years","2022-06-15","156","1","9","102383","8800","135.714285714285","2"
"70-79 years","2022-06-16","139","0","11","102522","8800","134.428571428571","1.71428571428571"
"70-79 years","2022-06-17","157","1","11","102679","8801","137.857142857142","1.71428571428571"
"70-79 years","2022-06-18","119","2","11","102798","8803","140.571428571428","1.42857142857142"
"70-79 years","2022-06-19","125","3","10","102923","8806","143.714285714285","1.71428571428571"
"70-79 years","2022-06-20","168","2","13","103091","8808","143.714285714285","1.71428571428571"
"70-79 years","2022-06-21","173","2","13","103264","8810","148.142857142857","1.57142857142857"
"70-79 years","2022-06-22","190","1","9","103454","8811","153","1.57142857142857"
"70-79 years","2022-06-23","184","2","9","103638","8813","159.428571428571","1.85714285714285"
